Activity,Duration_min,HeartRate_bpm,Weight_kg,Height_cm,MET,CaloriesBurned
Walking,45.41685154705989,93.75061003995734,47.99467110832076,168.29857737860556,3.5,106.98498788853644
Walking,46.03836526098553,122.10846877496293,43.43769774880852,161.2742914573463,3.5,150.6044424972185
Yoga,18.56286395535043,141.892400805315,80.26720303897528,179.73917045255808,2.5,71.11389061209265
Walking,36.53441416452206,109.96065154803304,62.70725142236099,160.58332528782705,3.5,129.82547212261514
Cycling,69.76470633738953,,,165.8973696015192,7.5,
Cycling,10.6332687693181,89.6635147965592,58.10915149617128,170.96335728443668,7.5,81.78547379909148
Walking,69.70438482025452,153.312096306758,49.78521297812379,174.56316039458048,3.5,207.230982656686
Workout,35.1660309716702,135.50205823902454,52.02439010193082,179.79642695942155,6.0,172.28590877937143
Yoga,5.0,137.7136475659804,48.90758249248869,162.65136732359002,2.5,6.925069530973996
Cycling,,142.20626544962238,75.1999329736265,161.00691900861915,7.5,107.68991125676355
Workout,20.730449245296132,131.95318758736963,82.9107338999846,145.86083300803665,6.0,175.2524862938941
Walking,27.521413984345156,117.90568103565002,65.44692754970028,185.41711491414813,3.5,90.31818116151321
Workout,37.90573482749324,158.2413637180077,46.786410881595216,168.60964097233318,6.0,151.99239696848574
Running,5.0,133.92202869401933,70.9590102900273,172.5180806577221,9.8,87.4573736777279
Cycling,43.73608784955307,125.85701428316439,80.17981597991052,170.5572887491262,7.5,436.95242245696846
Walking,18.898189833502315,129.7836336519874,76.66000120980073,165.49534882876,3.5,118.45064976527405
Yoga,67.81045143202117,129.25087333778148,64.65042741818007,168.50352580503363,2.5,144.0199567638287
Walking,34.59646558512051,125.60585990186719,62.18621316047741,159.40337550815747,3.5,96.51022498666343
Yoga,58.85692343465459,141.1526590626977,64.55400414548323,161.97901349260508,2.5,167.64631545975112
Walking,62.20697959828586,106.60349444694079,79.7029880597206,155.49794199637117,3.5,287.84680700388134
Workout,61.66546486932433,108.43022410649229,,180.5724396372356,6.0,433.9376654821259
Workout,28.67186514075029,143.98159223571588,60.370916004520375,170.61481009896355,6.0,195.82458335632344
Workout,28.415996845573524,,60.06901669051524,184.7617258025432,6.0,153.294232294821
,35.5005340142337,154.2848275535774,59.21965941511178,187.96383245945418,9.8,367.3515045139018
Yoga,52.72474750757851,140.2219750157966,52.224408397372386,150.95843760382752,2.5,113.3212511786232
Workout,29.786094604916748,116.1843022480942,81.22205882894463,174.85228372873038,6.0,220.53018151658802
Running,37.614750528195046,144.37740907821686,55.54611502704273,151.42036322969565,9.8,327.8862620202149
Yoga,45.471876326788994,159.9297739489734,70.88331278800104,166.7741748846445,2.5,970.4576715315613
Walking,21.902161479042668,141.17448890303135,57.062868340186014,168.1472946985953,3.5,66.95006844833833
Running,20.637834233417646,146.63962357666992,59.27331341559965,152.12833850892443,9.8,219.24804416043054
,36.834722371920186,,63.633430799324344,157.6248166445889,7.5,
Running,39.48357629903283,154.82599707201257,71.5429090980105,168.60351475776343,9.8,459.7706203071381
Running,48.67770960003286,115.4827396267589,61.88931341857425,166.7630069904063,9.8,487.5990451774891
Yoga,53.437731499031116,138.4635756435129,51.32953794059202,154.8162843686548,2.5,106.18955668334364
Walking,18.018743588567027,194.23765381089834,65.22897597294921,158.01968904060297,3.5,75.6036970548505
Cycling,,143.47202640064148,,150.0855971151609,7.5,
Workout,,119.48221923520329,,152.97076454176863,6.0,147.39728372901183
Workout,68.24894803182843,119.41769395771502,61.880665970328934,161.28579588486525,6.0,
Running,37.59458819594929,128.2164575677414,56.984367943146374,174.87453112697682,9.8,353.42721678724223
Yoga,40.32258590490042,151.28114454323526,88.6976095958401,176.142330745223,2.5,112.93779874304343
Yoga,41.15548728027026,133.64443772918455,73.86667642930968,183.3343669538006,2.5,108.91814628632464
Workout,25.686599725647213,113.78680466904008,54.2387106343494,169.24264185156045,6.0,125.66998283622115
Cycling,71.28539037892061,113.74257518028276,55.50903128004075,166.88283067716694,7.5,509.9034612001823
Walking,48.22053309637456,133.8012332755745,70.69019577308818,169.95146340996638,3.5,217.62095550783116
Cycling,40.79181059555898,131.05987466846977,65.52171561241879,169.85556017229914,7.5,296.58610864636887
,17.89487157698868,141.37440422797553,75.68210651264569,148.834863994713,,91.78613363442345
Workout,16.761350166875104,152.93724739462237,57.047884388101004,183.88873387554108,6.0,105.8185163472443
Walking,33.82184936788463,198.18399256023747,73.41330949758172,145.69061018038065,3.5,938.4472645752551
Yoga,26.0001641285634,93.44916208081,40.0,176.48762396378547,2.5,46.38852616689208
,18.651113089068964,147.17155318216103,63.14669756889474,165.56386978331702,9.8,211.375642503841
Running,32.580839608568894,132.45769270970726,57.59385024787122,154.10502807845214,9.8,329.91822681213955
Workout,35.67143943448222,83.88559422223528,59.539440551990964,170.3137443007191,6.0,179.70844148345515
Yoga,42.835708409205395,161.23826809129318,63.765504246487055,163.81861395098295,2.5,112.83553670407449
Cycling,29.92161057251474,140.5293306645487,78.66204367512435,158.17462003859177,7.5,289.12210479198774
Yoga,19.84798610679938,149.99515732050392,51.151521448147435,151.1852233621898,2.5,30.847336565345902
Running,20.54158228017506,87.51452637255792,40.0,150.3449287097607,9.8,125.11484328339155
Running,64.25945458452375,124.48957681254478,52.54335714666064,158.890887005508,9.8,555.2155596665089
Yoga,14.964846272765154,103.0200763776426,77.26923118313792,161.1301188229112,2.5,22.24791509709965
Yoga,47.263645965825404,184.0775235670153,45.2601039741011,152.894574671612,2.5,102.54400497704442
Running,50.39092659548792,158.61375864360954,58.13662831298148,,9.8,471.1121249885635
Cycling,37.574490483286624,112.97580541786346,75.07492849774198,154.3186379793548,7.5,
Workout,75.35658116810357,,64.29885748094776,168.602207201759,,472.13558387723333
,,134.85137665959388,78.54448065020385,177.31379321271658,6.0,379.5101658605997
Yoga,76.858060966093,157.310550057359,40.581254198605954,167.89374316196074,2.5,111.04892096309365
Workout,26.978719961702552,86.62365986410177,61.14069094962781,164.06165209019565,6.0,152.66266575379092
Running,27.32109180213163,106.70563322517076,81.04612599625999,,9.8,345.6352817543551
Running,50.550743173600296,102.36038227465103,51.47742024641402,179.46098618575218,9.8,433.72451263416775
Yoga,34.77068725361595,151.6736541477647,77.41771812065703,163.06484282474267,2.5,133.10328242127935
Yoga,73.71330849784036,120.75427278638719,62.17171540327806,189.90223776779726,,198.7108133504107
Yoga,,121.80158694056237,70.20955310067107,153.16964155087874,2.5,135.45966722598683
Cycling,19.108515602865687,134.3663670159742,80.1758828842705,167.8990728266209,7.5,201.24301251567238
Workout,5.263671829119488,108.04297969177465,70.15803381257706,179.12723609968756,6.0,36.20049414838844
Yoga,38.43522815313471,93.90783158181088,57.905005287567604,158.09863668082394,2.5,93.30447062567511
Walking,38.21753740933533,164.24212905900714,71.74475302550275,,3.5,153.81184189076555
,46.275318466167754,166.56214271198985,57.05840185662794,171.26146507826434,3.5,170.7549087590763
Running,64.21381147511806,134.48956148657948,68.28040223342465,168.87890246397785,9.8,664.8236984752514
Workout,61.58226607987855,136.3038876416905,49.977884486902724,,6.0,
Yoga,28.421979353271347,161.5253494145002,65.34913608094755,176.60258474608264,2.5,97.93414690037406
Walking,14.123611963911571,133.9163389150935,79.27151693946517,161.53245885847508,3.5,
Workout,15.317577299818591,119.52305235140886,61.4147633292193,179.3702589813474,6.0,
Running,25.26396589357243,130.98347816943658,78.12428526619173,,9.8,310.21420923167295
Cycling,32.66536903921962,164.82921592918683,102.12115436805087,175.77437545585673,7.5,450.4630319255981
Workout,46.10124277930334,131.33304171072015,64.65263222226545,,6.0,1771.957777996648
Workout,23.980648062080405,113.26543663366118,72.37030587490382,157.2552962394596,6.0,182.53651447431972
Cycling,45.60783942226629,133.67505123212743,70.72235101858469,150.49363824023084,7.5,394.2437786449495
,47.240802917181036,146.40557843839412,67.70124391008895,162.67832595440257,6.0,301.8834783373369
Running,42.86687765191779,143.40633737264247,,169.03803130829263,9.8,486.48307871108733
Running,17.4275400597461,143.82059870179023,62.02285961752804,161.64900988309577,9.8,192.26203999066536
Cycling,49.356534504719164,109.33305802166424,57.04947079670549,170.01942187957192,7.5,359.87887324038024
Yoga,81.62539257533446,149.25258916396143,46.684126742833904,184.37743763269768,2.5,160.649275449744
Walking,44.91793653825809,130.71164848030722,,151.35288060632692,3.5,136.76432306363918
Yoga,5.0,112.20522081326362,,145.45894896814218,2.5,44.10457208119477
Workout,64.81759144093806,149.05379284130083,53.72243466568242,164.30702346483778,6.0,350.33333400809414
Walking,25.94504446601227,118.6590287770809,67.96013475839308,158.19831423692452,3.5,701.4767109942419
,85.31425380991385,90.64256628611116,63.52268163762883,160.19685081594344,7.5,677.3640295857807
Cycling,42.32726902731921,104.98494047224196,57.551382523488826,177.6691314949089,7.5,282.71067542676803
Walking,6.305986120283492,125.45907667382293,42.7635160429608,163.79383675172528,3.5,35.57925197661931
Running,5.0,144.45755705278197,,164.71004579205302,9.8,75.45467827515479
Walking,70.79481525351757,108.39825119779772,71.20628636460054,160.63202455757227,3.5,290.43222732566846
Workout,62.11809971834545,123.98343848906163,96.98345393251111,164.61198831374216,6.0,611.1161968884911
Running,84.52037771533381,99.58481920842355,77.9529561674905,167.6850146247536,9.8,1092.4910430645589
Cycling,40.21848971147111,154.5508229059953,81.08652774378257,192.8458819918158,7.5,420.8513313648709
Walking,38.869402332406395,172.9332778488888,44.00775522771922,167.796574836121,3.5,
Yoga,32.34562415682885,170.232063112208,43.79797562526129,176.62695168689515,2.5,29.224000071229895
Yoga,26.834195174815584,154.12448876215345,65.50774473263104,166.86399585144653,2.5,87.90063291083258
Workout,32.151408910843685,151.56274892800653,51.22261491822425,144.72210669686706,6.0,150.7655215010904
,44.34926664648059,78.20301188991994,56.824557837871694,159.3292816628478,2.5,84.0330591820152
Walking,23.121984261757966,134.42933080550264,95.31517016149962,167.7891071800888,,
Walking,6.614213062520328,117.59768440850229,79.27851406018233,172.23414543783386,3.5,9.009079214834578
Yoga,43.19753268028355,152.01165902612252,53.77213349201844,167.10228591578525,2.5,87.20148798550298
Walking,22.67608802613136,66.56005310796678,40.0,174.2035139977194,3.5,69.9562690513471
Workout,5.0,134.82419256925445,52.7607519427514,150.40015201820805,6.0,-3.9024603999208125
Running,51.05134781314022,124.63890540418994,58.31366668473533,165.48792475617185,,458.8766339024721
Workout,,157.96074832328512,61.14483596887909,178.27963034685462,6.0,76.85523897554125
Workout,53.235789093814695,168.69967634186847,,155.2844000272406,6.0,247.1000887398443
Walking,52.75696213031963,106.77884957468079,78.55820710796954,176.205914322833,3.5,243.41635896408326
Running,45.67180023045666,107.90723910257962,56.46247047370096,175.68907459285043,9.8,408.8188778004135
Walking,89.93635680712993,135.76241553029286,72.78293207123251,152.62975347478056,3.5,411.90716659978415
Cycling,37.23896300055245,173.34406728803853,65.64664906269226,168.37878561109787,7.5,314.68283698545133
Walking,34.287208650028234,,76.2617246610325,166.58813991668424,3.5,152.153736114213
Walking,53.67344842833834,98.02096461614174,62.144956058683455,163.23637306937547,3.5,219.92100115921784
Walking,38.89105275772415,114.85328884591767,53.900162736104356,149.73110777776284,3.5,95.66418074591627
Running,63.20987074788019,135.06660411158654,57.81695355077641,162.36940263865333,9.8,614.2497834358423
Walking,14.623881848489553,136.0050607140989,57.986178627706344,163.43704132658632,3.5,44.740503731490676
Running,,112.39780911019066,89.77460661891482,148.01698714220115,9.8,210.20364679562732
Yoga,55.31618982652435,114.35523265550945,65.91806326207146,151.94848362965024,2.5,
Cycling,16.70378121322793,,65.05559377644653,155.73004606549992,7.5,127.58412902489204
Running,52.181972128854284,158.52927959634488,75.58431848850259,154.5171843475153,9.8,647.847408188848
Yoga,47.40005692420731,109.13062051766526,64.99916174295045,168.26270371056103,,126.37528147064566
Running,26.110234279446736,118.3801449020429,78.46011583177244,174.1151052686491,,340.7356631087343
Running,47.34340320466868,,60.53506687158663,161.8945685319711,9.8,457.96128430001755
Cycling,15.308151084315213,89.85106881211522,59.31632299504773,172.66289567508932,7.5,132.0381514701422
Workout,20.00200147472599,108.41461737955461,53.236718047822066,174.52488460484628,6.0,65.60051322830387
Workout,,160.70343998216345,87.20056796060842,164.14707056955342,6.0,320.25431193987345
Running,41.578556381444415,99.7678039552318,64.16210211481274,169.0804374319618,9.8,397.9105766048124
Walking,33.92722926024285,105.9089424543408,50.91149048454206,162.7665484182917,3.5,85.68937505645341
Yoga,48.66231927746222,96.68635565551853,67.36192666375062,153.77170245804814,2.5,147.02999704150358
Walking,47.769328300965824,127.73471099421847,57.19935347523871,157.532405484552,3.5,119.11513244039148
Walking,70.58733616696288,177.13691803165725,60.324785222552826,168.26148160657894,,251.72262536039105
Running,38.09429305709991,126.68264446182322,68.72904118073262,163.78670460381633,9.8,400.2098416137882
Running,63.89126862368258,131.66905313385973,83.25182288304921,172.3717301310984,9.8,849.3991509871918
Running,58.414510257877865,110.11381910332528,66.21902429807649,146.13012926217394,9.8,611.4966629805267
Running,85.87954566586296,128.45954888019318,56.46755875453819,148.53428434301935,9.8,765.2033587687866
Workout,37.45483960195451,160.7262576586904,58.941021892469266,149.7177514664355,6.0,186.17044404426943
Running,31.592825570940235,133.57273469095435,72.87736624292562,166.66653181103874,9.8,417.4827294404282
Workout,65.15388444487466,183.29425205155408,41.49990901055671,151.21896901660958,6.0,
Workout,47.70865143482524,161.48699280764228,52.487812684446894,168.20129164976936,6.0,225.66382705928677
Running,,127.84209136387668,67.55175291436808,172.53009921064145,9.8,712.9181743048719
Cycling,54.335975959790005,127.35530311019711,44.51996507150302,180.16249773419383,7.5,303.1126895498136
Yoga,5.0,170.77307844059078,61.24978545038164,179.05907551640274,2.5,5.186475919452461
Walking,47.52643554062366,133.43313939638074,59.26081957210981,,3.5,138.95640326756723
Workout,46.22431795902979,165.22303900679307,75.52938226490801,148.30362006981784,6.0,331.14478449460995
Yoga,42.66213804927926,180.07268350316667,61.996612002569606,158.68058001689914,2.5,133.9188290185008
Cycling,37.355138917532344,124.89451580439727,79.24029659123656,174.76835746936172,7.5,341.9497767450587
Walking,8.157129444113444,138.79888414837538,65.94647627885674,161.10309931160276,3.5,-8.55993768034152
Walking,57.48353834476646,154.50010461415948,86.31741356971119,164.7567940996127,3.5,281.6810076437261
Workout,47.47536856186989,149.18750097556298,48.350132427298746,159.4283925559882,6.0,190.90970809733247
Running,62.039133947948486,,84.40552209521573,180.81202764919684,9.8,837.090628811021
Cycling,9.22488951449494,96.66315432055663,60.066474125247325,154.8553923518079,7.5,44.22457944807243
Workout,50.142689790905365,108.78958179595503,82.68739641471691,165.66765539731313,6.0,389.7530739747643
Cycling,35.306813249068746,117.6183244764703,79.22281639862197,176.08238561099913,7.5,351.02874364386196
Running,42.875760198510584,160.3605200867169,40.0,183.41549476395366,9.8,285.2627726898132
Running,35.53680731638218,99.11562732182784,70.75001852383808,158.05197898461358,9.8,394.5394972244662
Workout,50.872158549602595,168.080667679471,76.97143715369478,174.60805866138375,6.0,389.68267248124323
Running,36.7425375801684,149.49585285196707,80.9431128400534,158.67735006476906,9.8,468.64796365056696
Yoga,18.961701498886217,158.85575561806934,50.88035377064693,178.77159868578718,2.5,48.215859431592655
Walking,41.72850837572382,106.76167306887503,72.08411476417076,182.29467051729273,3.5,145.91121042370543
Workout,,131.80755906725327,67.34088414398873,156.10405101462283,6.0,243.82294413466104
Cycling,38.33212757742233,137.4735696532829,70.1769076035959,171.5346350888503,7.5,341.0753838297591
Yoga,5.0,136.37417505056735,76.98723783911622,176.13286527771788,2.5,62.758591280206595
Workout,53.65272167137411,137.39143502116795,78.88051823271721,,6.0,388.1265871382254
Running,33.706727653064384,123.0868379901222,57.13108454282634,170.47714440193158,9.8,367.6465204890965
Running,13.036928519634685,133.3801770265915,68.18503198215988,171.00017260643352,9.8,160.3245122616423
Running,58.451270336962835,155.83909887662966,65.49362380654554,185.09650135789775,9.8,661.8165941652239
Running,52.72731455505861,100.83719228897775,62.12776853276414,145.2899828080009,9.8,553.1576004767632
Cycling,33.453596074502876,168.6762529726351,,164.4408649794514,7.5,245.72496716480615
Yoga,16.956612409599625,154.5474739092112,67.35184690467963,152.49746598079656,2.5,60.742598589502904
Walking,43.560614693587446,105.86995268291668,57.776220770392804,,,
Cycling,42.46212169175218,139.59590108638304,75.59644134237057,157.1714199741791,7.5,399.4852679540542
Cycling,58.486685659835636,152.53746940395112,80.2316994595022,162.4508278063341,7.5,563.0670714011974
Walking,31.125289702790194,99.1176669028579,55.15308133296925,,3.5,86.56429212251018
Walking,63.89844269729992,131.04946083441502,80.81995865526946,166.55367453135676,3.5,319.1885847538053
Running,29.194939933284655,128.03711747912484,55.17567890928631,175.73894170183496,9.8,271.86473328766556
Cycling,13.083364309151563,113.86048643732764,75.77344294027742,161.2726521256778,7.5,144.4060495468391
Workout,17.354344890454378,132.30892091910033,80.79774572708682,179.30622205728545,6.0,112.26295452221748
Walking,,114.99283560093025,63.86587164704193,175.4395680800912,3.5,106.96125414882621
Walking,38.68970981882536,164.35767672426843,55.27402709619466,185.34069018956833,3.5,
Yoga,46.55722281501552,114.33389196681475,57.93580402746045,169.11357012057428,2.5,132.9422131051569
Workout,38.19251937763117,149.79947350032896,69.34228238778628,164.3835595836872,6.0,269.0663952843043
Workout,59.54637032128659,88.61534030949589,88.57585294891958,,6.0,535.8215670970394
Walking,34.77811803074847,125.95475490375097,44.68720590755948,157.18312878406954,3.5,107.95874999113599
Running,5.0,130.30777893378396,66.20290357774373,162.9209701050076,9.8,57.69618644025367
Yoga,37.57806623068412,125.14272373461174,63.94313421083586,164.10492968838463,2.5,110.85248381089448
Workout,5.0,120.09204257011523,59.52173885878268,188.48722402246503,6.0,46.05732383435347
Walking,45.42781961995396,113.31212436637193,64.03061669925663,162.93023218443562,3.5,167.8080362311183
Workout,61.14385997969832,148.86351950037258,58.49363813781107,147.31646710729393,6.0,350.74078419873706
Yoga,20.275510274349614,154.9864463773845,79.9178649423489,171.6457035677788,2.5,75.1567062044691
Yoga,68.37113372783702,127.94597785358374,81.1099256800007,171.06498240269323,2.5,276.3580129202504
Cycling,56.856624894568625,102.584062299459,66.05762325376428,160.4107029556012,7.5,452.5230155007224
Walking,64.1296031083011,174.8487332846707,63.306259838164515,186.27670457752617,3.5,228.2071736903171
Yoga,43.79127712869262,108.00506417730298,59.08355992847522,146.03378945257074,2.5,72.67780864637461
,20.14469648496359,93.51444353792132,66.08337605303211,177.49457099587863,,175.099762099715
Cycling,55.61630855628275,79.68445208700575,87.1739723464115,162.0890329592197,7.5,595.438142176977
Workout,27.507981864633198,132.4862974228165,63.7551891655837,,6.0,147.37101183862234
Workout,42.357690122067105,124.56459036211909,54.926811223684886,189.0039827793742,6.0,231.38547521594109
Cycling,36.57298014392763,155.7739162286585,60.22685730383779,172.36696730291283,7.5,305.22708833905824
Workout,62.49391713593792,145.27711408613868,74.04163954122656,162.01561316801954,6.0,455.6746889845541
Yoga,54.60654011846658,,56.38715955142874,161.81236311133748,2.5,123.0858730799637
Running,38.38868403375258,123.21582011343126,64.59552686404972,167.75418835370215,9.8,434.1378927917635
Yoga,5.0,157.74943180494165,70.67459762195287,160.38036484081636,2.5,14.623710413332033
Cycling,27.295450669415978,176.68474754381333,57.29764572736368,177.99608524608806,7.5,171.3428267350212
Cycling,54.08444578968834,155.2244799782476,43.82713135081938,165.87685393062577,7.5,310.075747494869
Yoga,,118.41170922876975,52.14337443376277,175.17564451697064,,121.56906847114371
,9.93556131174277,149.53913884705437,54.694801893524314,167.07926344996667,6.0,50.33485208938726
,5.0,119.94775686331963,62.2540723297203,173.69834999174338,6.0,33.73689655916752
Cycling,43.91018300314913,102.37331710350064,65.53159593674333,178.45509751746476,7.5,333.46428958851584
Walking,18.85885664568448,107.52402344695138,74.88441556852534,181.80929832265699,3.5,64.96859685841812
Workout,20.78407078324846,121.04553989655636,50.27292789602352,169.9094668762027,6.0,97.82681706226732
Yoga,53.45215457565308,132.5989919740886,73.13944244848611,156.3345291435893,2.5,164.43281140967278
Workout,64.04477560831347,181.51452881438647,60.54891786620238,163.27417732471557,6.0,375.3892312214949
Yoga,24.98595945927403,107.95776310970331,43.57343241341783,164.7386213072204,2.5,37.94791536345972
Cycling,39.10479384775653,,65.16288391261045,159.26791161921392,7.5,316.0463008773222
Workout,38.51506668031279,122.06851120768577,80.79521061799962,157.59845776996448,6.0,291.222780313718
Yoga,36.71591790606966,79.59037531386642,75.5973746199018,166.74500569210412,2.5,
Cycling,40.811969523125974,117.35684992674155,64.08475506773519,155.16692361892268,7.5,350.0469331643885
Walking,55.129978556803124,159.41742482919227,78.50924739354501,153.22599509327407,,240.55865104683474
Yoga,26.52151306540809,138.6167379832309,67.30667216656765,148.05564168541645,2.5,56.35949715529442
Walking,9.494449309678672,140.11127996659891,,169.80336694835415,3.5,84.22336950369382
Walking,73.80019867207521,163.2126002211095,45.060771980374376,168.41247978147976,3.5,198.49919542839297
Running,61.78843848980101,104.0915927766068,50.00392621687682,161.75324496760166,9.8,489.18843837682317
Workout,17.92724257501204,103.70623924769374,73.74843182687263,174.94231275768652,6.0,145.08061342065218
,42.71264017551907,73.4067847675894,83.47138993213788,155.0119064267795,2.5,153.6756216981581
Walking,60.214043291722206,151.92705178106962,70.00754877095007,168.80874107321893,3.5,234.4967983561164
Running,54.980878890520785,144.0621058407401,59.031957519490376,165.5416336043548,9.8,529.1403518252504
Cycling,49.240266198585694,148.09916298977785,54.79380969712052,157.59319661327228,7.5,331.4289351211667
Yoga,36.59546216816513,100.42471939858049,61.2162180368623,160.07457570203496,2.5,113.14482124846302
Walking,74.54607850123915,89.89377610200368,79.56364390060118,159.30504019945556,3.5,359.6110444165282
Workout,44.4171774491892,97.00954228916669,60.889675540551266,167.52753969061445,6.0,227.59586109695903
Running,29.70081481358619,106.93569319103239,77.57313489664904,170.93428873655552,9.8,414.3757806228493
Walking,57.4215145769119,,72.83087750545454,160.73606168485406,3.5,238.18712144104032
Workout,41.92117283902841,155.00316809456254,85.56710960512392,157.8789547588236,6.0,393.1546228302853
Walking,46.99595454507245,118.54448398449199,67.40314245843808,166.37222128526756,3.5,199.10206549028288
Yoga,44.06298403182415,137.48129983149963,64.4048436658155,148.48248832491547,2.5,123.209165285672
Yoga,49.935511475338195,113.04094384630653,78.17206526816321,165.3435746644227,2.5,
Yoga,20.43087493201586,139.10699401954142,53.77684645642378,180.61775484521687,2.5,100.95504596411311
Running,,101.54760655645005,59.67179627466875,,9.8,101.56167056664019
Yoga,68.68265446467169,148.75628614934828,44.83994305364182,163.23144839925052,2.5,114.89530772107521
Workout,44.991691235783385,108.75741756039017,49.948105291424056,175.24561749302447,6.0,213.09879256606806
,55.416945548171576,150.1478757135789,88.08046255675771,172.5467334107515,3.5,284.75494487223017
Cycling,5.0,119.31442729514146,73.3077748836884,165.6183908172485,7.5,45.8036343668156
Workout,61.333662174290055,110.24810116004315,48.55158100432478,164.41471473936556,6.0,317.8651061814222
Workout,29.570287092884648,170.3249179312414,79.33794793552465,152.64442424631835,,249.76957046561915
Yoga,,134.42365462234415,56.55562944565588,169.91152820897798,2.5,71.45238289316636
Running,38.73253664736027,121.94546572378607,72.69140730000076,151.56624987588597,9.8,455.3039310122277
Walking,20.440395789149505,148.9544577087816,72.51216325274805,144.3481512787881,3.5,99.99078561768448
Running,,96.50022326062788,84.9798884009924,175.08103069449933,9.8,570.3471493017274
Walking,37.27323305971027,157.67158973150896,58.547242993994544,168.8698629839311,3.5,125.71110456221801
Walking,61.20791810467765,126.51388233978876,56.11724735383959,173.79735695057863,3.5,205.94849599159068
Running,70.26689004278938,145.01969289171095,40.0,157.63490346065342,9.8,474.67764280272485
Workout,69.63031585683166,91.30316347442285,63.53872247968194,169.66363966175598,6.0,446.6454375601629
Walking,,120.43935104667511,73.7039579838108,160.6093210136712,3.5,27.628553248247503
Running,21.296663403134296,130.1145034836371,75.34368602323369,161.7275734703825,9.8,290.2215278703751
Walking,,155.75748034046322,80.02879255554511,174.73754124189568,3.5,27.72200163153726
Cycling,16.129154511299383,147.01027659843706,68.47766890398073,163.50208706798605,7.5,125.90622112383024
Workout,27.00963578192337,120.18807405956458,71.05737341887,158.03614207907185,6.0,165.0097773416693
Yoga,48.21123230453887,137.94869393308454,65.81744528856338,151.34481577888448,2.5,134.4771917667567
Walking,29.601335310149192,161.41422754317455,73.48945802663482,168.60689375860466,3.5,120.26817931414234
Cycling,30.158598581027086,125.000287914436,53.78909171480012,175.59476167426843,7.5,218.94173175302677
Yoga,43.63529366399526,122.27837598911731,48.09842202901699,157.1687160994998,2.5,119.00349405764183
Yoga,5.813807095843785,82.75738393117719,55.055143886704606,171.8897893470924,2.5,-7.257436374923531
Walking,23.228136940722727,123.02319161642974,67.56348461103988,,3.5,73.8298643759356
Running,29.928867483652546,86.50932403288695,49.39490401033703,172.49302303295985,9.8,240.97796210226957
Walking,,127.14163302416982,57.40107008474974,165.32914464661457,3.5,104.38275357539794
Cycling,41.539079804510905,154.70337858106868,57.784468603578006,167.67836172563182,7.5,295.59868797936304
Yoga,70.01299579466084,77.00901312382962,74.38185453158547,158.02589651687722,2.5,206.2638884769437
Walking,58.16672322162189,160.85522061551976,72.92114552636455,168.5755086348685,3.5,227.27018271002058
Running,24.613799510161307,121.74442183359504,65.84583310710701,159.02312758665357,9.8,281.2346762975721
Walking,34.77341881097064,129.32087832183484,,160.86326507865058,3.5,144.3344015125297
Workout,33.41121725815753,117.43950549653646,70.64948532760364,149.82372353452155,,272.65590493327
Running,29.716949669585127,87.16907793628351,60.63656531440434,157.278478391482,,301.49598021791644
Cycling,,110.42527064259399,58.490008323347254,159.74504697075466,,358.06932069897823
Yoga,5.0,182.43525171123713,83.44023698746845,168.1280951263874,2.5,2.807450416979794
Walking,57.61428776012968,102.59886259366371,40.0,170.95655775577876,3.5,119.60919540292758
Running,73.8710158143071,90.28644095686124,56.10435957275297,158.92068223577908,9.8,721.3501309036909
Workout,34.60318918656366,133.53227568517758,62.55460974308113,163.35555461771065,6.0,204.28058095123538
Running,34.212711497643426,127.85558712069209,71.71941712783216,181.863852644611,9.8,381.790577722515
Workout,43.14088494417343,121.9167552301088,78.62607831323831,166.31108563084834,6.0,315.774936951552
Cycling,60.387719539204205,130.3611985838064,,159.631075555961,7.5,697.150913609901
Yoga,33.51412566365515,146.10506526740392,63.899471805558434,148.20351239810708,2.5,83.73668120390262
Cycling,58.67890332203473,115.32091000536715,,156.46077486630773,7.5,482.65674209886595
Walking,49.76989344906485,134.86025520706542,69.35132072738216,156.0713038192284,3.5,204.37173524043524
Running,87.2322288800938,155.5968665532501,58.62654874005294,184.7787372040038,9.8,820.83881366345
Workout,33.42675969675408,105.11778333113013,50.789152735329495,156.51542477707008,6.0,163.8456204184778
Workout,,71.94546640153428,63.84499440483178,165.51042928338245,6.0,48.836174616312405
Running,11.34121758628972,146.7702123023979,73.94446750402157,168.70757558878876,9.8,112.45749385752562
Running,40.23856474800314,192.57406439007434,62.08491864588223,176.06524925018914,9.8,421.52400788361217
Walking,60.557641880415034,129.81613365877962,69.96122466461712,165.08024241859266,3.5,275.820815967815
Cycling,26.949817191585524,135.0483050266489,42.57419224554157,159.896854923993,7.5,149.2683440618554
Workout,35.381351002493396,122.60478917265024,65.2208554810335,159.23463448420117,6.0,257.4282027323887
Walking,53.696854746631516,169.7015210377565,60.1586409114281,168.56379992679823,3.5,161.0076379174983
Cycling,20.695347982430846,128.05607667637832,49.69851493410577,158.15660542460176,7.5,91.96515854274577
Walking,27.774612016103642,125.33589599962662,72.88655004301816,153.95818857261236,3.5,122.94263297165092
Workout,16.645466247794786,152.77159535673007,87.14774683129178,159.894956781696,6.0,133.33458695997828
Running,63.56456185765124,117.89317594507946,76.87950710817063,151.75515658797343,9.8,815.7546228098306
Running,70.83345623592734,97.88265747310365,77.64498806574127,183.50616584520597,9.8,892.1020548577784
